Address,ur,income
20704464832,R,1333300000.0
20704464835,R,683470000.0
20704464838,R,1853940000.0
20704464841,R,1225010000.0
20704464908,R,344000000.0
20704464911,R,1003200000.0
20704464914,R,399590000.0
20704464917,R,347050000.0
20704464920,R,771650000.0
20704464923,R,814450000.0
20704464925,R,1178640000.0
20704464926,R,996160000.0
20704464929,R,1300250000.0
20704464932,R,714120000.0
20704464935,R,1950640000.0
20704464938,R,582360000.0
20704464941,R,536200000.0
20704465008,R,1468790000.0
20704465011,R,222420000.0
20704465014,R,466540000.0
20704465017,R,547600000.0
20704465018,R,224650000.0
20704465020,R,184400000.0
20704465023,R,1521520000.0
20704465024,R,356920000.0
20704465026,R,1492220000.0
20704465029,R,1196485000.0
20704465031,R,827600000.0
20704465032,R,881050000.0
20704465035,R,720000000.0
20704465038,R,5081150000.0
20704465041,R,71100000.0
20704465108,R,238000000.0
20704465111,R,315000000.0
20704465114,R,135100000.0
20704465117,R,501340000.0
20704465120,R,1118040000.0
20704465123,R,192000000.0
20704465124,R,477700000.0
20704465126,R,844470000.0
20704465129,R,234600000.0
20704465131,R,427610000.0
20704465132,R,636600000.0
20705465208,R,44520000.0
20705465211,R,84480000.0
20705465214,R,1103250000.0
20705465217,R,67600000.0
20705465219,R,695600000.0
20705465220,R,486000000.0
20705465223,R,1010200000.0
20705465224,R,228000000.0
20705465226,R,1772940000.0
20705465229,R,1570000000.0
20705465232,R,1832000000.0
20705465235,R,827100000.0
20705465238,R,97300000.0
20705465241,R,1054300000.0
20705465307,R,200600000.0
20705465311,R,225480000.0
20705465314,R,370340000.0
20705465317,R,237640000.0
20705465320,R,84000000.0
20705465322,R,329640000.0
20705465323,R,928550000.0
20705465326,R,137940000.0
20705465329,R,1176380000.0
20705465332,R,1057130000.0
20705465335,R,357350000.0
20705465338,R,543580000.0
20705465341,R,661850000.0
20705465408,R,146400000.0
20705465411,R,73500000.0
20705465414,R,657120000.0
20705465417,R,289080000.0
20705465419,R,507750000.0
20705465420,R,375550000.0
20705465423,R,66800000.0
20705465426,R,1385250000.0
20705465429,R,536740000.0
20705465432,R,1623890000.0
20705465435,R,533260000.0
20705465438,R,644850000.0
20705465441,R,610650000.0
20705465508,R,241720000.0
20705465511,R,164070000.0
20705465516,R,830120000.0
20705465518,R,527650000.0
20705465520,R,655700000.0
20705465523,R,1454640000.0
20705465526,R,2023160000.0
20705465529,R,850000000.0
20705465530,R,2725550000.0
20705465532,R,835150000.0
20705465533,R,505550000.0
20705465535,R,560960000.0
20705465538,R,1296550000.0
20705465541,R,353550000.0
20705465608,R,950620000.0
20705465611,R,223320000.0
20705465613,R,3456100000.0
20705465617,R,423320000.0
20705465620,R,361800000.0
20705465623,R,2537650000.0
20705465624,R,787000000.0
20705465626,R,1603100000.0
20705465629,R,226000000.0
20705465630,R,957100000.0
20705465632,R,2347500000.0
20705465635,R,233000000.0
20705465638,R,769300000.0
20705465641,R,1180000000.0
20705465708,R,240000000.0
20705465711,R,223550000.0
20705465713,R,456400000.0
20705465717,R,148920000.0
20705465719,R,123840000.0
20705465720,R,255000000.0
20705465722,R,361450000.0
20705465723,R,655480000.0
20705465726,R,1016910000.0
20705465729,R,1638340000.0
20705465732,R,112090000.0
20705465735,R,1213640000.0
20705465738,R,1004410000.0
20705465741,R,242630000.0
20705465808,R,301600000.0
20705465810,R,84000000.0
20705465814,R,695200000.0
20705465817,R,316780000.0
20705465819,R,435340000.0
20705465820,R,1081360000.0
20705465823,R,347380000.0
20705465824,R,2268950000.0
20705465826,R,2261070000.0
20705465828,R,617340000.0
20705465829,R,419270000.0
20705465832,R,5189800000.0
20705465835,R,1411340000.0
20705465838,R,876000000.0
20705465841,R,664000000.0
20705465908,R,97380000.0
20705465914,R,226180000.0
20705465917,R,252430000.0
20705465920,R,695990000.0
20705465923,R,569800000.0
20705465926,R,492700000.0
20705465927,R,1524600000.0
20705465929,R,3979600000.0
20705465932,R,2146360000.0
20705465935,R,111500000.0
20705465938,R,1321550000.0
20705465941,R,473500000.0
20706466011,R,435800000.0
20706466012,R,351800000.0
20706466014,R,1413000000.0
20706466017,R,674600000.0
20706466020,R,914820000.0
20706466023,R,684720000.0
20706466026,R,2541450000.0
20706466029,R,580630000.0
20706466032,R,119650000.0
20706466035,R,157350000.0
20706466038,R,1310530000.0
20706466041,R,11917470000.0
20706466108,R,240000000.0
20706466111,R,200000000.0
20706466114,R,33503000.0
20706466117,R,585680000.0
20706466120,R,937140000.0
20706466123,R,3202400000.0
20706466126,R,713310000.0
20706466128,R,467900000.0
20706466129,R,44070000.0
20706466132,R,270640000.0
20706466134,R,272220000.0
20706466135,R,467160000.0
20706466136,R,714640000.0
20706466138,R,51200000.0
20706466141,R,839600000.0
20706466208,R,325000000.0
20706466211,R,370000000.0
20706466214,R,126680000.0
20706466217,R,310000000.0
20706466220,R,259270000.0
20706466221,R,362600000.0
20706466223,R,537080000.0
20706466226,R,221080000.0
20706466229,R,1411620000.0
20706466232,R,107688000.0
20706466235,R,2432488000.0
20706466238,R,680810000.0
20706466241,R,71100000.0
20706466308,R,183000000.0
20706466309,R,600000000.0
20706466313,R,344600000.0
20706466316,R,62150000.0
20706466317,R,180000000.0
20706466320,R,113500000.0
20706466323,R,123700000.0
20706466326,R,5586640000.0
20706466329,R,2864760000.0
20706466332,R,2279190000.0
20706466335,R,2567910000.0
20706466338,R,860550000.0
20706466341,R,540550000.0
20706466408,R,40000000.0
20706466411,R,281500000.0
20706466414,R,607700000.0
20706466417,R,992000000.0
20706466420,R,86000000.0
20706466423,R,2440650000.0
20706466426,R,735005000.0
20706466429,R,312360000.0
20706466430,R,376550000.0
20706466432,R,1120200000.0
20706466435,R,97600000.0
20706466438,R,289200000.0
20706466441,R,97600000.0
20706466508,R,215000000.0
20706466511,R,56000000.0
20706466514,R,154660000.0
20706466517,R,579000000.0
20706466520,R,672960000.0
20706466523,R,220280000.0
20706466526,R,1237380000.0
20706466529,R,143290000.0
20706466532,R,881700000.0
20706466533,R,800860000.0
20706466535,R,1194400000.0
20706466538,R,263860000.0
20706466541,R,672900000.0
20707466608,R,347600000.0
20707466611,R,2782600000.0
20707466617,R,1562220000.0
20707466618,R,433870000.0
20707466620,R,9779360000.0
20707466622,R,2221560000.0
20707466623,R,470020000.0
20707466626,R,1419780000.0
20707466628,R,1891610000.0
20707466629,R,295450000.0
20707466632,R,1940640000.0
20707466633,R,919500000.0
20707466635,R,8797840000.0
20707466638,R,1143000000.0
20707466641,R,170100000.0
20707466708,R,100800000.0
20707466711,R,178000000.0
20707466714,R,280000000.0
20707466717,R,1738000000.0
20707466718,R,354920000.0
20707466720,R,3672000000.0
20707466723,R,2460000000.0
20707466726,R,1506000000.0
20707466729,R,539960000.0
20707466732,R,98520000.0
20707466733,R,109800000.0
20707466734,R,4645400000.0
20707466735,R,2003100000.0
20707466738,R,194680000.0
20707466741,R,598180000.0
20707466808,R,18700000.0
20707466811,R,27500000.0
20707466813,R,896800000.0
20707466815,R,600600000.0
20707466819,R,1249786000.0
20707466820,R,570500000.0
20707466823,R,246500000.0
20707466824,R,4976228871.0
20707466826,R,6529940000.0
20707466829,R,1494790000.0
20707466831,R,298500000.0
20707466832,R,1534190000.0
20707466835,R,110187742.0
20707466838,R,785100000.0
20707466841,R,61000000.0
20707466908,R,155507887.0
20707466911,R,161600000.0
20707466913,R,462040000.0
20707466914,R,90000000.0
20707466917,R,389000000.0
20707466920,R,2034200000.0
20707466923,R,1516560000.0
20707466925,R,829850000.0
20707466926,R,744600000.0
20707466929,R,1376520000.0
20707466932,R,999780000.0
20707466933,R,6030870000.0
20707466935,R,840640000.0
20707466938,R,4418970000.0
20707466941,R,718720000.0
20707467007,R,209800000.0
20707467012,R,701600000.0
20707467014,R,2124020000.0
20707467017,R,313480000.0
20707467020,R,155600000.0
20707467023,R,1752940000.0
20707467026,R,1635880000.0
20707467029,R,17416579000.0
20707467031,R,4111675000.0
20707467032,R,2389660000.0
20707467035,R,3936550000.0
20707467038,R,51600000.0
20707467041,R,505875000.0
20707467108,R,544920000.0
20707467109,R,247470000.0
20707467114,R,448120000.0
20707467117,R,712450000.0
20707467120,R,523290000.0
20707467121,R,780740000.0
20707467122,R,164900000.0
20707467123,R,218180000.0
20707467126,R,1074860000.0
20707467127,R,2028280000.0
20707467129,R,454000000.0
20707467131,R,96120000.0
20707467132,R,680640000.0
20707467133,R,1515480000.0
20707467135,R,982600000.0
20707467138,R,700080000.0
20707467141,R,166080000.0
20707467210,R,67280000.0
20707467211,R,681800000.0
20707467214,R,283380000.0
20707467216,R,392920000.0
20707467218,R,359880000.0
20707467220,R,1433140000.0
20707467221,R,457558000.0
20707467223,R,180000000.0
20707467226,R,1260420000.0
20707467228,R,1119501776.0
20707467229,R,425520000.0
20707467230,R,935000000.0
20707467232,R,1566219355.0
20707467235,R,1990588000.0
20707467238,R,5051050000.0
20707467241,R,4793550000.0
20707467308,R,355700000.0
20707467311,R,330160000.0
20707467314,R,173390000.0
20707467317,R,418730000.0
20707467320,R,815060000.0
20707467323,R,2463300000.0
20707467326,R,2738688000.0
20707467329,R,1206460000.0
20707467332,R,386320000.0
20707467334,R,2576160000.0
20707467335,R,1166960000.0
20707467338,R,1220260000.0
20707467341,R,290171871.0
20707467408,R,192000000.0
20707467410,R,78710000.0
20707467414,R,473900000.0
20707467417,R,437300000.0
20707467420,R,1038640000.0
20707467423,R,888820000.0
20707467426,R,1947230000.0
20707467429,R,1019870000.0
20707467432,R,1898910000.0
20707467435,R,555110000.0
20707467438,R,436670000.0
20707467441,R,1533600000.0
20707467509,R,123000000.0
20707467511,R,253500000.0
20707467514,R,464120000.0
20707467516,R,606720000.0
20707467520,R,3336480000.0
20707467523,R,2024000000.0
20707467526,R,4822470000.0
20707467529,R,2308300000.0
20707467530,R,2414000000.0
20707467532,R,1282250000.0
20707467535,R,526960000.0
20707467538,R,453900000.0
20707467541,R,127000000.0
20708467608,R,58610000.0
20708467611,R,162330000.0
20708467614,R,222770000.0
20708467617,R,142370000.0
20708467620,R,744220000.0
20708467623,R,3326010000.0
20708467626,R,1039805000.0
20708467627,R,1157460000.0
20708467629,R,381920000.0
20708467632,R,75200000.0
20708467635,R,3991500000.0
20708467636,R,78400000.0
20708467638,R,3491400000.0
20708467641,R,618000000.0
20708467708,R,242690000.0
20708467711,R,49200000.0
20708467714,R,46990000.0
20708467715,R,144220000.0
20708467720,R,272070000.0
20708467723,R,902470000.0
20708467725,R,1049830000.0
20708467726,R,144290000.0
20708467728,R,448200000.0
20708467729,R,919870000.0
20708467732,R,527260000.0
20708467734,R,917320000.0
20708467735,R,471290000.0
20708467736,R,2680140000.0
20708467738,R,568140000.0
20708467741,R,476340000.0
20708467808,R,61820000.0
20708467811,R,45020000.0
20708467814,R,199710000.0
20708467816,R,318680000.0
20708467820,R,1773510000.0
20708467823,R,1085000000.0
20708467826,R,211560000.0
20708467828,R,905040000.0
20708467829,R,3113960000.0
20708467831,R,2754000000.0
20708467832,R,314400000.0
20708467835,R,1584600000.0
20708467838,R,1410000000.0
20708467841,R,641000000.0
20708467908,R,99750000.0
20708467911,R,78000000.0
20708467914,R,171770000.0
20708467917,R,404130000.0
20708467920,R,1420880000.0
20708467923,R,258930000.0
20708467926,R,1196960000.0
20708467928,R,7226840000.0
20708467929,R,16600000.0
20708467932,R,766760000.0
20708467935,R,757200000.0
20708467938,R,962000000.0
20708467941,R,782200000.0
20708468008,R,209190000.0
20708468011,R,114030000.0
20708468014,R,696670000.0
20708468017,R,263110000.0
20708468019,R,396600000.0
20708468020,R,508330000.0
20708468023,R,1566010000.0
20708468026,R,353060000.0
20708468028,R,2342050000.0
20708468029,R,1242748888.0
20708468032,R,5366800000.0
20708468035,R,3332140000.0
20708468038,R,2564850000.0
20708468041,R,3596650000.0
20708468108,R,491050000.0
20708468111,R,35310000.0
20708468114,R,2251660000.0
20708468117,R,42490000.0
20708468120,R,948720000.0
20708468123,R,522870000.0
20708468126,R,561520000.0
20708468127,R,1122760000.0
20708468129,R,628870000.0
20708468130,R,566750000.0
20708468132,R,824870000.0
20708468133,R,267300000.0
20708468135,R,358480000.0
20708468138,R,282420000.0
20708468141,R,1839480000.0
20709468208,R,223900000.0
20709468211,R,1050700000.0
20709468214,R,552920000.0
20709468217,R,2134120000.0
20709468220,R,852510000.0
20709468223,R,745840000.0
20709468226,R,504010000.0
20709468229,R,5757370000.0
20709468232,R,779640000.0
20709468234,R,1113250000.0
20709468235,R,727780000.0
20709468238,R,377900000.0
20709468241,R,940000000.0
20709468308,R,6682980000.0
20709468311,R,221050000.0
20709468314,R,361450000.0
20709468317,R,81890000.0
20709468320,R,147760000.0
20709468323,R,92490000.0
20709468326,R,726500000.0
20709468327,R,720100000.0
20709468329,R,1290540000.0
20709468332,R,1169760000.0
20709468335,R,1941600000.0
20709468338,R,1302380000.0
20709468341,R,193400000.0
20709468408,R,110800000.0
20709468411,R,133800000.0
20709468414,R,2422500000.0
20709468417,R,1090630000.0
20709468420,R,2397900000.0
20709468423,R,271760000.0
20709468426,R,1166660000.0
20709468427,R,1321200000.0
20709468429,R,24000000.0
20709468431,R,1148000000.0
20709468432,R,794000000.0
20709468434,R,897360000.0
20709468435,R,174100000.0
20709468438,R,1544000000.0
20709468441,R,1615000000.0
20709468508,R,200000000.0
20709468511,R,57600000.0
20709468514,R,965800000.0
20709468517,R,268300000.0
20709468520,R,298600000.0
20709468521,R,390640000.0
20709468522,R,175360000.0
20709468523,R,700000000.0
20709468526,R,76600000.0
20709468528,R,884080000.0
20709468529,R,748630000.0
20709468532,R,256820000.0
20709468535,R,383160000.0
20709468538,R,1228260000.0
20709468541,R,137900000.0
20709468608,R,64400000.0
20709468611,R,32260000.0
20709468613,R,30070000.0
20709468614,R,184950000.0
20709468617,R,44000000.0
20709468620,R,208770000.0
20709468623,R,3799700000.0
20709468624,R,100360000.0
20709468626,R,3346000000.0
20709468629,R,1723090000.0
20709468632,R,1930860000.0
20709468635,R,444860000.0
20709468638,R,681650000.0
20709468641,R,640800000.0
20710468808,R,204000000.0
20710468811,R,147200000.0
20710468813,R,498000000.0
20710468814,R,557400000.0
20710468817,R,240000000.0
20710468820,R,840760000.0
20710468821,R,449640000.0
20710468823,R,134400000.0
20710468825,R,792315000.0
20710468826,R,1920340000.0
20710468829,R,657600000.0
20710468832,R,1649615000.0
20710468835,R,2594750000.0
20710468838,R,824400000.0
20710468841,R,399150000.0
20710468907,R,849040000.0
20710468908,R,37800000.0
20710468914,R,374800000.0
20710468917,R,257100000.0
20710468920,R,541900000.0
20710468923,R,523500000.0
20710468926,R,3071300000.0
20710468928,R,190720000.0
20710468929,R,54000000.0
20710468932,R,1111100000.0
20710468934,R,1197740000.0
20710468935,R,2637360000.0
20710468938,R,486000000.0
20710468941,R,898210000.0
20710469008,R,86300000.0
20710469011,R,223800000.0
20710469013,R,408500000.0
20710469018,R,611840000.0
20710469020,R,1434910000.0
20710469023,R,1237620000.0
20710469026,R,1189100000.0
20710469029,R,868440000.0
20710469031,R,927640000.0
20710469032,R,109400000.0
20710469035,R,1263600000.0
20710469038,R,60000000.0
20710469041,R,906000000.0
20710469108,R,359000000.0
20710469111,R,150000000.0
20710469114,R,289600000.0
20710469117,R,305400000.0
20710469119,R,480400000.0
20710469120,R,200100000.0
20710469121,R,317440000.0
20710469123,R,261500000.0
20710469124,R,156000000.0
20710469126,R,48600000.0
20710469129,R,284110000.0
20710469130,R,255050000.0
20710469132,R,753540000.0
20710469135,R,443500000.0
20710469138,R,747000000.0
20710469141,R,313800000.0
20710469208,R,387000000.0
20710469211,R,396000000.0
20710469214,R,262000000.0
20710469217,R,706000000.0
20710469220,R,1387360000.0
20710469223,R,2501300000.0
20710469226,R,1467000000.0
20710469229,R,4363000000.0
20710469232,R,3244500000.0
20710469235,R,2764440000.0
20710469238,R,1256200000.0
20710469241,R,1566000000.0
20710469308,R,412700000.0
20710469311,R,150260000.0
20710469313,R,864500000.0
20710469314,R,654420000.0
20710469320,R,2222000000.0
20710469323,R,1363600000.0
20710469326,R,337640000.0
20710469329,R,1838740000.0
20710469332,R,1415600000.0
20710469335,R,971740000.0
20710469338,R,845760000.0
20710469341,R,758340000.0
20710469408,R,97200000.0
20710469411,R,121400000.0
20710469414,R,250000000.0
20710469417,R,150500000.0
20710469420,R,736200000.0
20710469423,R,1057200000.0
20710469426,R,54000000.0
20710469427,R,390000000.0
20710469429,R,628800000.0
20710469430,R,170050000.0
20710469432,R,1297600000.0
20710469435,R,1059850000.0
20710469438,R,1262400000.0
20710469441,R,257550000.0
20710469508,R,70800000.0
20710469511,R,216175000.0
20710469514,R,262000000.0
20710469516,R,424120000.0
20710469517,R,147660000.0
20710469520,R,318400000.0
20710469521,R,1750200000.0
20710469523,R,1133400000.0
20710469526,R,1126840000.0
20710469529,R,1565400000.0
20710469532,R,2690300000.0
20710469533,R,1404000000.0
20710469535,R,1191800000.0
20710469538,R,980400000.0
20710469541,R,491000000.0
20711469608,R,101720000.0
20711469611,R,202800000.0
20711469616,R,171300000.0
20711469617,R,507520000.0
20711469620,R,2189000000.0
20711469623,R,1884160000.0
20711469625,R,234110000.0
20711469626,R,31450000.0
20711469629,R,2386428000.0
20711469632,R,7290000000.0
20711469635,R,1270600000.0
20711469638,R,1262700000.0
20711469641,R,794700000.0
20711469708,R,360000000.0
20711469712,R,192000000.0
20711469714,R,3356400000.0
20711469717,R,775910000.0
20711469719,R,1320000000.0
20711469720,R,180000000.0
20711469723,R,1042960000.0
20711469726,R,1680000000.0
20711469729,R,2180000000.0
20711469732,R,1100000000.0
20711469735,R,1350000000.0
20711469738,R,360000000.0
20711469741,R,240000000.0
20711469808,R,102550000.0
20711469811,R,75000000.0
20711469814,R,863370000.0
20711469817,R,946050000.0
20711469820,R,120000000.0
20711469821,R,265480000.0
20711469823,R,879000000.0
20711469826,R,1886650000.0
20711469829,R,1009860000.0
20711469832,R,758200000.0
20711469835,R,792790000.0
20711469838,R,714090000.0
20711469841,R,377910000.0
20711469908,R,27800000.0
20711469909,R,121200000.0
20711469914,R,980650000.0
20711469916,R,62320000.0
20711469917,R,133850000.0
20711469920,R,3370900000.0
20711469922,R,290560000.0
20711469923,R,368680000.0
20711469926,R,1579380000.0
20711469928,R,313650000.0
20711469929,R,76360000.0
20711469932,R,209600000.0
20711469935,R,534060000.0
20711469936,R,169450000.0
20711469938,R,899600000.0
20711469941,R,744250000.0
20711470008,R,392000000.0
20711470011,R,300000000.0
20711470013,R,748700000.0
20711470014,R,466650000.0
20711470017,R,165080000.0
20711470020,R,682640000.0
20711470023,R,1004100000.0
20711470026,R,2127500000.0
20711470029,R,658680000.0
20711470032,R,488400000.0
20711470035,R,518060000.0
20711470036,R,791300000.0
20711470038,R,948500000.0
20711470041,R,143300000.0
20711470108,R,109100000.0
20711470111,R,233940000.0
20711470114,R,450790000.0
20711470116,R,177850000.0
20711470117,R,164860000.0
20711470120,R,1111140000.0
20711470123,R,6933910000.0
20711470126,R,1255530000.0
20711470129,R,1374580000.0
20711470132,R,1240190000.0
20711470135,R,1412220000.0
20711470138,R,791220000.0
20711470141,R,1201850000.0
20711470208,R,481500000.0
20711470211,R,121500000.0
20711470214,R,204000000.0
20711470217,R,833780000.0
20711470220,R,2400000000.0
20711470223,R,2299250000.0
20711470226,R,5560200000.0
20711470229,R,3592600000.0
20711470232,R,996000000.0
20711470234,R,196750000.0
20711470235,R,97080000.0
20711470236,R,543110000.0
20711470238,R,3107410000.0
20711470241,R,1262940000.0
20712470307,R,37500000.0
20712470311,R,466700000.0
20712470314,R,678020000.0
20712470317,R,1249920000.0
20712470320,R,2951700000.0
20712470322,R,2630000000.0
20712470323,R,900000000.0
20712470326,R,660640000.0
20712470328,R,3199220000.0
20712470329,R,2012540000.0
20712470332,R,5549800000.0
20712470335,R,298900000.0
20712470338,R,1084720000.0
20712470341,R,2606000000.0
20712470408,R,245410000.0
20712470411,R,480000000.0
20712470414,R,5430640000.0
20712470416,R,3390640000.0
20712470420,R,7527280000.0
20712470423,R,3317120000.0
20712470426,R,3344120000.0
20712470429,R,447580000.0
20712470432,R,2226260000.0
20712470435,R,10966500000.0
20712470438,R,1940640000.0
20712470441,R,2141600000.0
20712470508,R,570000000.0
20712470512,R,3530000000.0
20712470514,R,696750000.0
20712470517,R,542820000.0
20712470520,R,8135800000.0
20712470523,R,8178560080.0
20712470526,R,1048770000.0
20712470529,R,3904460000.0
20712470532,R,1460040000.0
20712470535,R,5190800000.0
20712470538,R,1217220000.0
20712470541,R,551720000.0
20712470608,R,187000000.0
20712470611,R,820000000.0
20712470613,R,1205000000.0
20712470617,R,155000000.0
20712470618,R,234270000.0
20712470620,R,1114380000.0
20712470622,R,1002980000.0
20712470623,R,180000000.0
20712470626,R,2497960000.0
20712470629,R,4677280000.0
20712470632,R,4957600000.0
20712470635,R,1732560000.0
20712470638,R,896000000.0
20712470641,R,867000000.0
20712470708,R,931000000.0
20712470711,R,294000000.0
20712470714,R,2154340000.0
20712470717,R,706560000.0
20712470720,R,682920000.0
20712470723,R,1151240000.0
20712470725,R,1410240000.0
20712470726,R,390640000.0
20712470729,R,10102640000.0
20712470732,R,1829640000.0
20712470734,R,795900000.0
20712470735,R,762600000.0
20712470738,R,8845000000.0
20712470741,R,904000000.0
20712470808,R,202550000.0
20712470811,R,194400000.0
20712470813,R,650640000.0
20712470814,R,241380000.0
20712470818,R,583636000.0
20712470819,R,2063880000.0
20712470820,R,136405000.0
20712470821,R,258020000.0
20712470823,R,80000000.0
20712470825,R,981280000.0
20712470826,R,386440000.0
20712470829,R,11395040000.0
20712470831,R,1428300000.0
20712470832,R,1664400000.0
20712470835,R,1244580000.0
20712470838,R,95600000.0
20712470841,R,540000000.0
20712470908,R,1420000000.0
20712470911,R,198000000.0
20712470914,R,646350000.0
20712470917,R,1900250000.0
20712470920,R,300000000.0
20712470922,R,843510000.0
20712470923,R,4300000000.0
20712470926,R,4854120000.0
20712470929,R,1888810000.0
20712470931,R,2289600000.0
20712470932,R,2710000000.0
20712470934,R,1018160000.0
20712470935,R,1446560000.0
20712470941,R,470360000.0
20712471008,R,1238000000.0
20712471011,R,653000000.0
20712471014,R,144400000.0
20712471017,R,1231760000.0
20712471020,R,5006560000.0
20712471023,R,3590600000.0
20712471026,R,110800000.0
20712471027,R,5404600000.0
20712471028,R,7716640000.0
20712471029,R,2110000000.0
20712471032,R,2082240000.0
20712471035,R,922530000.0
20712471038,R,1323000000.0
20712471041,R,912040000.0
20712471108,R,510000000.0
20712471110,R,620000000.0
20712471114,R,1300000000.0
20712471117,R,851510000.0
20712471120,R,2025150000.0
20712471123,R,1916560000.0
20712471126,R,1289900000.0
20712471129,R,805180000.0
20712471130,R,6776280000.0
20712471132,R,1142720000.0
20712471135,R,2080800000.0
20712471138,R,882800000.0
20712471141,R,860800000.0
20712471209,R,1500000000.0
20712471211,R,1102000000.0
20712471214,R,1356760000.0
20712471217,R,1444260000.0
20712471219,R,1981280000.0
20712471220,R,307360000.0
20712471223,R,3206440000.0
20712471226,R,1261150000.0
20712471228,R,1227090000.0
20712471229,R,101560000.0
20712471232,R,190150000.0
20712471235,R,530640000.0
20712471236,R,413870000.0
20712471238,R,909770000.0
20712471241,R,520870000.0
20713471308,R,156500000.0
20713471311,R,241000000.0
20713471313,R,109180000.0
20713471314,R,407830000.0
20713471317,R,87000000.0
20713471320,R,803480000.0
20713471323,R,1077510000.0
20713471326,R,1785040000.0
20713471327,R,131110000.0
20713471329,R,104610000.0
20713471332,R,1097700000.0
20713471335,R,2452360000.0
20713471338,R,1609300000.0
20713471341,R,908660000.0
20713471408,R,145800000.0
20713471411,R,249800000.0
20713471414,R,238010000.0
20713471417,R,98840000.0
20713471420,R,997730000.0
20713471423,R,509010000.0
20713471426,R,313960000.0
20713471429,R,2759320000.0
20713471430,R,1196100000.0
20713471432,R,2520000000.0
20713471435,R,1487500000.0
20713471438,R,454000000.0
20713471441,R,719000000.0
20713471508,R,213380000.0
20713471511,R,273800000.0
20713471514,R,238400000.0
20713471517,R,542400000.0
20713471520,R,1692280000.0
20713471523,R,431500000.0
20713471526,R,1349280000.0
20713471529,R,2006880000.0
20713471532,R,492600000.0
20713471535,R,1229320000.0
20713471538,R,692800000.0
20713471541,R,798880000.0
20713471609,R,124610000.0
20713471611,R,153440000.0
20713471614,R,170480000.0
20713471615,R,334980000.0
20713471617,R,495720000.0
20713471620,R,2814680000.0
20713471623,R,1036240000.0
20713471625,R,1786000000.0
20713471626,R,595860000.0
20713471628,R,206000000.0
20713471629,R,734100000.0
20713471632,R,632000000.0
20713471635,R,1848640000.0
20713471638,R,2980000000.0
20713471641,R,819000000.0
20714472008,R,356680000.0
20714472011,R,40600000.0
20714472014,R,245000000.0
20714472016,R,572330000.0
20714472020,R,948380000.0
20714472021,R,756700000.0
20714472023,R,161800000.0
20714472026,R,1472500000.0
20714472029,R,3067460000.0
20714472032,R,2409060000.0
20714472034,R,616400000.0
20714472035,R,377640000.0
20714472038,R,499200000.0
20714472041,R,189160000.0
20714472108,R,228000000.0
20714472111,R,153444000.0
20714472114,R,610920000.0
20714472117,R,290020000.0
20714472120,R,986320000.0
20714472123,R,1243100000.0
20714472126,R,2213460000.0
20714472129,R,1805840000.0
20714472132,R,265800000.0
20714472133,R,237860000.0
20714472134,R,112440000.0
20714472135,R,54000000.0
20714472138,R,1438660000.0
20714472141,R,1590400000.0
20714472208,R,180000000.0
20714472211,R,248000000.0
20714472214,R,838310000.0
20714472217,R,530810000.0
20714472219,R,257700000.0
20714472220,R,1072820000.0
20714472223,R,214810000.0
20714472226,R,222250000.0
20714472227,R,1051860000.0
20714472229,R,571690000.0
20714472230,R,1061560000.0
20714472232,R,1444600000.0
20714472233,R,934700000.0
20714472235,R,354060000.0
20714472238,R,216200000.0
20714472241,R,851200000.0
20714472308,R,183000000.0
20714472311,R,193000000.0
20714472314,R,276000000.0
20714472317,R,282960000.0
20714472318,R,456760000.0
20714472320,R,734360000.0
20714472321,R,396560000.0
20714472322,R,647510000.0
20714472323,R,183500000.0
20714472326,R,412760000.0
20714472328,R,2022160000.0
20714472329,R,6697970000.0
20714472332,R,406260000.0
20714472333,R,364000000.0
20714472335,R,1235560000.0
20714472338,R,1960600000.0
20714472341,R,68000000.0
20714472411,R,183440000.0
20714472412,R,242060000.0
20714472413,R,1348440000.0
20714472417,R,458500000.0
20714472420,R,402000000.0
20714472423,R,1363600000.0
20714472424,R,1101240000.0
20714472426,R,1398850000.0
20714472428,R,2833600000.0
20714472429,R,1001920000.0
20714472432,R,938000000.0
20714472435,R,544010000.0
20714472438,R,349700000.0
20714472441,R,1320000000.0
20715472508,R,692000000.0
20715472511,R,247390000.0
20715472514,R,724500000.0
20715472515,R,12434800000.0
20715472517,R,176700000.0
20715472520,R,938180000.0
20715472521,R,1076320000.0
20715472523,R,331500000.0
20715472526,R,414760000.0
20715472529,R,1254800000.0
20715472532,R,172600000.0
20715472535,R,761000000.0
20715472538,R,300000000.0
20715472541,R,745640000.0
20715472608,R,610100000.0
20715472611,R,2755000000.0
20715472614,R,142240000.0
20715472615,R,430000000.0
20715472618,R,225000000.0
20715472620,R,1946560000.0
20715472623,R,1164000000.0
20715472626,R,1646500000.0
20715472629,R,2467800000.0
20715472632,R,1127600000.0
20715472635,R,1380200000.0
20715472638,R,2168000000.0
20715472641,R,195400000.0
20715472708,R,34600000.0
20715472711,R,184800000.0
20715472716,R,810640000.0
20715472717,R,968060000.0
20715472720,R,3070000000.0
20715472723,R,2160000000.0
20715472726,R,1370208000.0
20715472729,R,2041560000.0
20715472732,R,317920000.0
20715472735,R,1862870000.0
20715472738,R,828100000.0
20715472741,R,143840000.0
20715472808,R,1130000000.0
20715472811,R,664000000.0
20715472814,R,771850000.0
